subject,tag,file,lineno,PAR
covidify,00d004aed779079349b49203e0cae09b226772fc,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,102,4
covidify,00d004aed779079349b49203e0cae09b226772fc,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,110,5
covidify,00d004aed779079349b49203e0cae09b226772fc,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,158,1
covidify,00d004aed779079349b49203e0cae09b226772fc,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,168,2
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,47,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,82,2
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,88,3
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,95,6
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,102,4
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,110,5
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,158,1
covidify,a88bf07c697b0a4775d7a1bd408aa488c9126fa1,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,168,2
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,47,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,82,2
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,88,3
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,95,6
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,102,4
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,110,5
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,158,1
covidify,e98184983414c171170f9bc8e4684d253425a688,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,168,2
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,47,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,82,2
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,88,3
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,95,6
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,102,4
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,110,5
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,158,1
covidify,cacda8445b09062592190feb8137ab8cafea7573,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,168,2
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,6
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,c02692e2b97e2de875b761a9ed589b599da5f0fd,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,6
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,f173dbc19cd249612ee652d005e7861de9d3c86c,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,6
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,1fa8a231e7a86a1b04358bd71e1b7ea03185a404,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,6
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,daf5679215afc61cfe2da8d366b0b16d5fd26a4d,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,6
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,7
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,7
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,7
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,7
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,7
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/setup.py,22,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,2
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,7
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,4
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,5
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,1
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,2
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/setup.py,22,1
