subject,tag,Number of Smells,Smell
AdvBox,2055c1da9cc830d6a0ca1ba175f63955bbd3dff3,1,LargeClass
AdvBox,20f0650fa515f8862899c060c5a5e94ce0fb6444,4,LargeClass
AdvBox,216bec18af416aedb00ce9c4738b38e3d19eb4ad,1,LargeClass
AdvBox,218210427ce93ffe0b2ddb6b0069f889f4f89666,4,LargeClass
AdvBox,2286cfb59af35aa1aa1928e4962f108453f4f13f,1,LargeClass
AdvBox,228e19eb8cc7d2cab2a60ecdf1935b08e0628744,4,LargeClass
AdvBox,2388d494e28844bb324f3781f526c04235b89611,2,LargeClass
AdvBox,23ef64032e9e8cc8242dbd4f07050f01f1fb1c4e,10,LargeClass
AdvBox,243d9ffea7ceb4fc6fa3f436b1610b99a5f434f2,4,LargeClass
AdvBox,26d1e149afea613393d437c0380c914e89753f93,1,LargeClass
AdvBox,282ea0c8ced236c21bd0330ecb22176624f8ec51,1,LargeClass
AdvBox,295b2777388573d1dd3b9ffd297ac2b6c16e3d50,1,LargeClass
AdvBox,2b995a895b4b9a681c22a23fd3801adafa67d0a4,3,LargeClass
AdvBox,2ba0576b97e808b1ebe58be1af02f9aff3d81542,1,LargeClass
AdvBox,2be7afc3fea0013a7d59bab97d1325dd688eaa5f,3,LargeClass
AdvBox,2dd09a26c3b01bf5d333d7eb2388ef01fe850cfe,1,LargeClass
AdvBox,2dff7555fdcaf1e595bab7b4376651abbd5417e9,1,LargeClass
AdvBox,2ecbf71ade26ff00a95a22067cd85dfcd907ec29,2,LargeClass
AdvBox,2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,4,LargeClass
AdvBox,2ff769969b16dcd8c4c1f38c116d2832e6833d77,4,LargeClass
AdvBox,301bd402ec9a0eebadc9bb34c847569acad5e9ff,3,LargeClass
AdvBox,306ef7fd7c959ba04274a2c465339c1018943d7f,3,LargeClass
AdvBox,3145e6e994d9b61562c04c3036bdfbd986efcd0c,4,LargeClass
AdvBox,31af89a23d7dcd9502f2957aaf643cdd53641f7c,4,LargeClass
AdvBox,322b2ef262aea6ffe2b507053023f81784dde28c,4,LargeClass
AdvBox,32c5d24b96fcb232cdc35076ddec96ad449dc655,1,LargeClass
AdvBox,3356a4702c34a8fc71daed79911975c27293f52b,4,LargeClass
AdvBox,3417c54ebadd2d85b6af3eef5c47e529ed62fa82,1,LargeClass
AdvBox,3517863b3b95c8fd66510dc08dc1ab7c94e3918d,2,LargeClass
AdvBox,361c9eefea8827111f932ad5eed014f2c8c1dc31,3,LargeClass
AdvBox,365dc679a05a762cccba0c8ce99c3b507a0a6739,4,LargeClass
AdvBox,36dbbcdb22aa244372419cb22a56de9d9cb22c81,1,LargeClass
AdvBox,36f6aac35d86f9be19ba0cfa341617fff574bfbf,4,LargeClass
AdvBox,3781e41a25fc6237845d58f311b034cab6f482ad,4,LargeClass
AdvBox,38303e9a3cbc6636e4d5e8e5afe77c5401c36f6b,1,LargeClass
AdvBox,39acc46ef378c25f1ef6c2ff722b27c1128016ee,1,LargeClass
AdvBox,3ae344791d96169e549efc63487954ad052aa385,1,LargeClass
AdvBox,3b685b9ec6d0538972799708cc69b5f41633435d,1,LargeClass
AdvBox,3c78604c54495b0d62a8c6f8c09739b0cfab7c18,1,LargeClass
AdvBox,3caf6f29f7cb63e9166722ef0b4f90f29b431bd4,3,LargeClass
AdvBox,3dd1c2aa6196dd3637583ebbdba1f1f6c677abc3,1,LargeClass
AdvBox,3e58a5bb7bf510c96053c8df630abe10a5926b1f,1,LargeClass
AdvBox,3e8330762e1f62a0a6f2ab047d6f51cc9b48178f,10,LargeClass
AdvBox,408845d8fe4021562a1cf0f98e51836f8805177e,1,LargeClass
AdvBox,4091a00c9215973bb45ce6fbd54aed467fe8ac18,4,LargeClass
AdvBox,4235461a261eafd16637ffb2193b10dc4d7a5479,1,LargeClass
AdvBox,434f6e1ad7a1650b28bb3a9b9f98f98c2e968493,1,LargeClass
AdvBox,43ab3e22d196e465b2a4a6a1066ad21c5d5a37cb,1,LargeClass
AdvBox,43b61de7202b02f49186affe99a3e233671625af,1,LargeClass
AdvBox,44423a961cac9f1c11abcbaaa669b2bf0171ea07,4,LargeClass
AdvBox,4652b797c9d5321627135828668a3c6daead3116,1,LargeClass
AdvBox,46a1180a3b47bd6c72b4331522f89008c0f7a2bc,4,LargeClass
AdvBox,46e024a972f26d99465609a67ffd63d2a775e1e1,1,LargeClass
AdvBox,46fdc33db9ad4388812359fc9bd5c342e0370433,1,LargeClass
AdvBox,47505be377fc14dee850649f264bf20cd3e942f5,3,LargeClass
AdvBox,48c8f22166cb7e9941eb4d6a630285f8478d4ef9,1,LargeClass
AdvBox,4af4452655fb8d66642bc1ce4d511c8d2f0e9ffe,1,LargeClass
AdvBox,4bde3ebbd893e9d122f2a025587e9dc26d597db0,3,LargeClass
AdvBox,4cc1d50a66920ca4763357cc07091883ec3ccadf,3,LargeClass
AdvBox,4dc7462594d6632212bf039d6b67b5108b824e4b,4,LargeClass
AdvBox,4e04324b7d51dda7488c116165fbd9cdd1283e94,3,LargeClass
AdvBox,4e04fb5c019e9af122a474619be0ec652697009a,2,LargeClass
AdvBox,4ea12e31849f788793df0efe41a151ad82e151d4,4,LargeClass
AdvBox,4f43e7d054dd38707364c418f8d1ba26c88307ae,4,LargeClass
AdvBox,4fec147288bee9d4e4e5afc48c20d4a580426b13,1,LargeClass
AdvBox,50b36697ff3500c563cb7503cc98445c07d84fbf,1,LargeClass
AdvBox,523cefbc5eef7a89a9f86de24ba7e46d17dd36ce,2,LargeClass
AdvBox,531ff959f99009e399cfa2bac68122fa753937d3,1,LargeClass
AdvBox,54c0610a8ec1ece38a76a57e405b74ff8c9bfa83,2,LargeClass
AdvBox,55155a438acb335c330f0099727cc77e0241be70,4,LargeClass
AdvBox,56fe060f5244bc2d495b6f278d8fb25af21a4e15,2,LargeClass
AdvBox,586f0c6e052dc7b84106769360855d2abf50dd51,1,LargeClass
AdvBox,58731c082b70af329fc671821355fec7b2bb1915,4,LargeClass
AdvBox,58a36b7db875fe6428e06b294b66edfcfa9af8c9,2,LargeClass
AdvBox,5a2f9859be7f6cb7d177080a4fcbb7cdea626de7,1,LargeClass
AdvBox,5aee6e66860cdf1065130a118f84a023b96d5270,1,LargeClass
AdvBox,5c46b80fde04a8ff588792cbfc8031fbb062685c,1,LargeClass
AdvBox,5c5c782020791ad6a6a1abc60e16441740347b16,2,LargeClass
AdvBox,5f516af22a8df5553360c071a0eef8de74b548e0,2,LargeClass
AdvBox,5f9ff6d6ffb1b53ef5709b555a93835a04a0e56c,1,LargeClass
AdvBox,600ce22286fe0d5bc088384273d80b23ba7a7168,4,LargeClass
AdvBox,60260355495714b4540cb394f2c4f477fb95bcec,1,LargeClass
AdvBox,619838e85d8ba8ba4e43b8f562579b1bb2a26daf,1,LargeClass
AdvBox,623a81304b54413dd033f6535be0f2c6c98e0292,1,LargeClass
AdvBox,6328f98081959eaec97a925b3d228776c34c3221,1,LargeClass
AdvBox,64382a650bb7b15659e2ee27c307460a38ee6350,3,LargeClass
AdvBox,64597bec5777a27a6b8b385ccba045e7a3877667,1,LargeClass
AdvBox,64b25ebd93ccefad3b90f21fb514cd58034b08a1,4,LargeClass
AdvBox,6500544f19c99f0fdadba846b21761c6f330bb6a,3,LargeClass
AdvBox,6582cd3d0689c3ba88432e2e7e57aefeee9a291e,10,LargeClass
AdvBox,661b3ce9d66e296aed281e42dee99332f7e02807,1,LargeClass
AdvBox,66d4254c07f333edadf327ea43013fd1720b5f6b,2,LargeClass
AdvBox,684dd6df3499a39c16d293329d3894a9ef473af4,1,LargeClass
AdvBox,6891229bb16b95cfb4aaf1fd1ed17f9c4f7b28e3,3,LargeClass
AdvBox,696d3177e93d069809b3e3a5f6db9bf068012d26,3,LargeClass
AdvBox,698d0d66d6507d0a604920948f6649e4fa4aa8c2,1,LargeClass
AdvBox,6a3002c0fb0bbe657943ba0f9c0803f489adcf82,4,LargeClass
AdvBox,6a3d879d26d87a7a630cb37d3bdd848772746e82,3,LargeClass
AdvBox,6ae4a5384e70282e4a1cacc7b368c5fa191dea41,1,LargeClass
AdvBox,6bcc890f1b4f368de9004cc3539536d1414784ef,4,LargeClass
AdvBox,6be530c394cc5a6730606d6eca4aa9f2a94f7e08,4,LargeClass
AdvBox,6c77da7413d2735166353118d4547b4179695807,10,LargeClass
AdvBox,6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,4,LargeClass
AdvBox,6ccca14a4a10a9d1aae5a05e1cfbcedfb0e99166,2,LargeClass
AdvBox,6de19afd0d468ae87116ffd93439d15540ae0f6f,1,LargeClass
AdvBox,6e7488e6c36de12905f1d7ff4f1cdd28d61dcc14,4,LargeClass
AdvBox,6f601c719c8aebfd7a162b9bf3e0e5855efc9bc5,4,LargeClass
AdvBox,70789638b0c004265ccb66465b4819c1439a1012,4,LargeClass
AdvBox,70ab8944474bb078fb8083804dcc668553196d8d,4,LargeClass
AdvBox,7198cd3ff9137da6e78139a33ea5c91d3202bc4f,1,LargeClass
AdvBox,722382188ef73591be6d2baf4b96d471e9a38ccf,10,LargeClass
AdvBox,7251abd4023fbfd5196b7167c13ce63c74399737,1,LargeClass
AdvBox,72d6f5af9fd7bdfd54cb3c8943f1089af1d44dca,1,LargeClass
AdvBox,764fbcbb572bcf601ba5fe9c68ae0757d2063299,1,LargeClass
AdvBox,76edc3dae880d4c6543eba31e5692b60a37e8963,2,LargeClass
AdvBox,7824de7756c4db1a4942774da1d23c1986790611,1,LargeClass
AdvBox,782e6dfa4048688e7c97857de2579991f39df094,3,LargeClass
AdvBox,79ec95faf67e36cf5a8de1986e6fe06ae6691f0d,1,LargeClass
AdvBox,7a002fb6a5431bdb158634a2efb9adb89b06aa75,4,LargeClass
AdvBox,7a377670e4695ede85451928cf68032f58ce5e06,4,LargeClass
AdvBox,7a4a01be219011494e639af48c715ddc11f31a9c,1,LargeClass
AdvBox,7ae0d40fff9c5aec967291da58734f8d9b6e92ec,1,LargeClass
AdvBox,7c4910b7713110547881fc1549d077ade9190b51,4,LargeClass
AdvBox,7dde857b61d56138b3ab30de864627ecabce7467,1,LargeClass
AdvBox,7deb5085972a3c23c191f669cfbe05865106ea5c,3,LargeClass
AdvBox,807170cf7b05437f70d0cd9a762f24e5a9a41b42,4,LargeClass
AdvBox,80d41e9e8d8216f36d51bd5ea8def49c9fd118e7,2,LargeClass
AdvBox,811c062b8150e7197ee0eeb9dbe3db13cfc57f60,1,LargeClass
AdvBox,81d9119a600575a7fe29304d4ca1bcf13c569eb2,1,LargeClass
AdvBox,8231f450bc712a8aade41b168766499154d85d25,2,LargeClass
AdvBox,8265a44969dfb352b4f2c65b9ef83983828cd3c2,1,LargeClass
AdvBox,835443b64f5b815c97bbe2a21d95df1e980cafb8,2,LargeClass
AdvBox,83b51ade1c30e9781bcb1986d7256d7939cf5c9d,3,LargeClass
AdvBox,8405cd1000a7f9e1c517c05a8f01748eac961733,1,LargeClass
AdvBox,85dda3148c9e4c67b5e7a221877deac44b2d949c,2,LargeClass
AdvBox,86473f244bc5d478c44ea33b072a02ec12a6278f,1,LargeClass
AdvBox,87308ce1d805f4dbcd1012e657902754edc8b68a,1,LargeClass
AdvBox,8965104133175dd7a5e578a69e4d7c83592f304c,1,LargeClass
AdvBox,89e2a080fa8bc49aef576ae2fc863599e4372665,1,LargeClass
AdvBox,8b47b600adfe0ce2ce5e87170934c182a46a33e8,1,LargeClass
AdvBox,8bdfd94c406c47cbb134e72e783ad4874d75c940,1,LargeClass
AdvBox,8bff941ac5d8f8d5a91b97a681e7271be39e5362,1,LargeClass
AdvBox,8d6e71ba1285a815805ae59f6d63734b56239bfa,4,LargeClass
AdvBox,8d84be94d554f1aa7763053905dfc42a54e7a99f,1,LargeClass
AdvBox,8dea43323c2cee61b0eb6ec0dba2d966b0ed4bea,1,LargeClass
AdvBox,8e303d49d8b095e881e9e246076d20dae671c336,4,LargeClass
AdvBox,8e9a6981df59a13555cddf313bf0a73541011480,1,LargeClass
AdvBox,8f0fe1bbb437f5f2b194e35f9d0fc94489c8187d,1,LargeClass
AdvBox,92564ba9be6be05ffe8e9ca204d531e7c3d0d71a,1,LargeClass
AdvBox,934d848c47ff1a3a540cb671e66020b8e7d3d601,2,LargeClass
AdvBox,93d316e95f713935b498c43942e45577b06ec80a,1,LargeClass
AdvBox,94898bd2ef7ee6263e2b9ec565aceba0d3c2cf13,1,LargeClass
AdvBox,958443ab5da147e4c1401c152ea2b5cf7d406ed0,1,LargeClass
AdvBox,9658a0ba9d995218ec87eb44097d530650625b80,2,LargeClass
AdvBox,96acc8fdab7d52393d6d71ba2b884d93e0ee96fc,4,LargeClass
AdvBox,97533bc0ca128a62a8bd903ea5971ab06796f68c,2,LargeClass
AdvBox,9760460d3207b7d6c10bfd1cc5ad56c11e1285e4,4,LargeClass
AdvBox,979002c98bc847b413ae8b3265bd54c3307d01d3,2,LargeClass
AdvBox,97fdc85d78f957a52a8bf8bfb8fc44e9f576ed63,1,LargeClass
AdvBox,98eaee969401fdcde83685547716835610dac5b2,3,LargeClass
AdvBox,994a666626476cdc0e4ce1b82f31b4745a0b3d5c,2,LargeClass
AdvBox,99b1df644fce30f7086ec19a622ede6f46f4ccbb,1,LargeClass
AdvBox,99d21d3809e0d8dbdf9754eca1e27dd6e0ad9242,2,LargeClass
AdvBox,9a8ab21e8bfc85238525197be26d9c5d8e871975,2,LargeClass
AdvBox,9b5d6f356539738515d5f24a781420ad849d8e72,3,LargeClass
AdvBox,9b715e3fe29628b516e069d0c6bc838c2620412e,1,LargeClass
AdvBox,9ccd5691912e0e480d8f37d3ad4098889774c7ab,4,LargeClass
AdvBox,9d41b9ca9611569d0f6203cb4a5a2fc90d5461b7,2,LargeClass
AdvBox,9e47e2f150bd4b33681ba2d66fcfb5f512a3bafc,1,LargeClass
AdvBox,9e707557cb92801134281084a48fae8f481a4731,4,LargeClass
AdvBox,9eec4c86920100fdb0f23216e10b33dc5e2e386a,4,LargeClass
AdvBox,9f2caf7c6f96abd8e862c650c66c5162eb624a43,2,LargeClass
AdvBox,a0785d0ea70ae3344d3b5de411a308c4ef6a3968,3,LargeClass
AdvBox,a1463a379a4f11afc173638d4f8912e1caf3ce5a,2,LargeClass
AdvBox,a3322b70ae10219381b5f59588aaa1a6e46dcf1d,2,LargeClass
AdvBox,a374fc247cf613291105a92064d5dc621d21f042,2,LargeClass
AdvBox,a4bb39fc6e65dd86e81c709387bd8fb5cd5ed4c5,2,LargeClass
AdvBox,a4ecf3026aa3e125463c513f93c4e2abf92a5120,1,LargeClass
AdvBox,a6b862271c9a6bf749d85ccc338755a0c1be87e9,4,LargeClass
AdvBox,a712a7e5bbefd1b078d45f522c055aab645e0dc0,2,LargeClass
AdvBox,a735152cac2908e9e0ef0b7a4b354789aadd4879,4,LargeClass
AdvBox,a8201ba6f9c800fcad115bfa37d37be3f73781c1,3,LargeClass
AdvBox,a85328434f96a4ab70c5e753681ea1c75f0480a6,3,LargeClass
AdvBox,aac9db6b0ae5071bb07a449514a8e4e85b5b2846,1,LargeClass
AdvBox,ab45517c1cee0882a5cc6b1604fcb08105fbce6f,2,LargeClass
AdvBox,abdc2c3f7ae4c319a3dcbbdf2189374c03c1791b,1,LargeClass
AdvBox,ac404b76b8b4e1afe2e86b4351c32a2bc291fc88,4,LargeClass
AdvBox,adc212761cb643843d27aa5efaad5af1aa90555f,1,LargeClass
AdvBox,ade2fb9f64e89d5c060625955fc98700529717cc,4,LargeClass
AdvBox,afa437129e90804dd85bf85cac43c780003c922a,2,LargeClass
AdvBox,afcf3a0a32bdb7a0c3e36e7b30fc5c5268852bd2,2,LargeClass
AdvBox,afde8c5017e8e7ae52cbbf8afb57c1e98f4e5d00,2,LargeClass
AdvBox,b0bf2fb0fcbd287f2e1a4e4950dc8829bc7b04b2,1,LargeClass
AdvBox,b1dc08a1a31e9049baaa6c28289aead0ed69badd,3,LargeClass
AdvBox,b3d947e5bd305008b2df8c19a87b09bfee100413,2,LargeClass
AdvBox,b466eb2a48091e98ed17728334eed2d58b9526df,3,LargeClass
AdvBox,b4e2ceb8385e22b3477eb7d7d5e9417ae6d1d093,1,LargeClass
AdvBox,b5a7dd7145ff89f5686a5d18d88482746a22a251,3,LargeClass
AdvBox,b71bf915e4a24cf660748cd71a1d198dbc6817f0,1,LargeClass
AdvBox,b7a3caf64d9f1d125438964f6ca85fcc6080c618,4,LargeClass
AdvBox,b7fefa7bd6cc126dab0557bb4a937eebf7df35fe,2,LargeClass
AdvBox,b84d6ddba85c94d42499948bb447ad98489ed9e4,2,LargeClass
AdvBox,b85293fd8e05eccd259982a83e1f194c8d502aab,1,LargeClass
AdvBox,ba07c1f06d47970db46f34b1c0ac5fc19bec9e11,1,LargeClass
AdvBox,ba242478f723bc291166d3ef1b7769d384613638,1,LargeClass
AdvBox,bb35a7c2e40c03e9214bd4591f7aac329e9eea02,2,LargeClass
AdvBox,bb73c8d04907935ec97b24454a7ea3e74ba1b732,1,LargeClass
AdvBox,bbbd99106a3f7d84709abb7361cd78b3c43c9e4f,1,LargeClass
AdvBox,bbd7de2477b191abf28b8027bd5074e94a2ebba6,1,LargeClass
AdvBox,bc473236b5e283e1f8d4050b72251b8d9c90003e,4,LargeClass
AdvBox,bd48589d69b154f02b4e010691c6266e46e9c17c,1,LargeClass
AdvBox,be5e7284089f906f7597f8cf988fe3ba5220b7b7,1,LargeClass
AdvBox,be6c616467d81d6b3bd92cb306401f165522be50,10,LargeClass
AdvBox,be6ca31515570adff70fbc1d2c646cfeba668c81,1,LargeClass
AdvBox,be7237297a0f250c82d2b2ad5821d9d62cda4a94,1,LargeClass
AdvBox,bee318c75f64fd38434f06e3ff2842b435d53713,1,LargeClass
AdvBox,bf376164cf9790ba947a6beb99a375671713d12c,1,LargeClass
AdvBox,bf436bd5eda0ef65ecadd2de5530b08ba346bfe0,3,LargeClass
AdvBox,bf82e97e2261ed1b477c97b110f13020351e899b,1,LargeClass
AdvBox,bfa9660a3e5e486b8d1ab0adbcb4dc6aec7b1f73,1,LargeClass
AdvBox,c0dc68f44c2bfefe561d240aab9ec19ce1f2ab24,4,LargeClass
AdvBox,c0e65d8dfac2c8fab2988ce98c7a88bb8cd02a97,3,LargeClass
AdvBox,c38166365b5e30a877f026e338902734184cc905,1,LargeClass
AdvBox,c396d3a07ce9b4d9579f1147053cef8286cb3026,1,LargeClass
AdvBox,c47d133eced044ba55201234e97c383c95cd7467,4,LargeClass
AdvBox,c53a8e092e84306c9743fd1a885544fbedb2d411,2,LargeClass
AdvBox,c567d053de95cf68f70da6eca41040b74b494032,2,LargeClass
AdvBox,c56ea23e4fddd837797624f0769fcb19b8bea5b6,1,LargeClass
AdvBox,c730c943a62c07aad8fc15930e8b4c3aea8c1ada,1,LargeClass
AdvBox,c7867ae6b8c1a67f764bac32115d9a179746356b,2,LargeClass
AdvBox,cb4e194f09889f31bad9eaacd17b2028b02e91ca,2,LargeClass
AdvBox,cb7f8437d25ab67f26682a05a2b717545337ebf6,1,LargeClass
AdvBox,cca0172aa9935e779c56e04c8cefdd5b586686f2,4,LargeClass
AdvBox,cce24ad43023990911efc250fea8e5fd607f1eae,10,LargeClass
AdvBox,cd0caf3bdb6238fea1845c6d45a9af5df1b6afb0,1,LargeClass
AdvBox,cd7065446d5b7e82cb646bbf78a04948c441269a,4,LargeClass
AdvBox,cdf04285042a4497506cfa8db7f7198bd9f0a4fa,1,LargeClass
AdvBox,ce636d56c0cf0331a425bb9440df9fbb71556ebb,1,LargeClass
AdvBox,d21748164335e7c3758adaafd045f7964cbf4150,4,LargeClass
AdvBox,d261e66c1cad3bbe6f3671cbc2b0da55e8e46d2a,1,LargeClass
AdvBox,d26ab4117814ad00ac2dd3063dc25ce78b98373c,3,LargeClass
AdvBox,d28782362d781423d2c1999ad951514f36455b3b,1,LargeClass
AdvBox,d2e97d658a924f2a1436589b2a6c18b59840eb36,2,LargeClass
AdvBox,d3a9233ff73b3ff66ebccadcbe7ff2e252f9ba14,4,LargeClass
AdvBox,d3c277b314f6fba4e1769356a7d077b5a1718225,2,LargeClass
AdvBox,d3cb31c4b128c846e2edfd5de2e46844937c2719,3,LargeClass
AdvBox,d4a85d794b50d7c42fd39bf6b4f0af65a2bc27aa,2,LargeClass
AdvBox,d54857738db6e3e588d40f7bbf10549d6426dd29,4,LargeClass
AdvBox,d5b8c3ef8e665347ecffcdf30c8f59f449d86e56,1,LargeClass
AdvBox,d5f32f8f074237d4a4d30dea6a7baa08457f502c,4,LargeClass
AdvBox,d71960301c1f275c1b7ccea0233e352fd9a81791,3,LargeClass
AdvBox,d7c447e7944b67f68c8a465ad40b83d0f0736535,1,LargeClass
AdvBox,d801abba4a4ccd70bed583a15c86ead8c80f90c2,1,LargeClass
AdvBox,d8367d6918e95006fa1ec9952842c1cc9d0b69a0,1,LargeClass
AdvBox,d8bcde1964c7f7ad65bacc52eb1baa36497d7827,2,LargeClass
AdvBox,d8da645749018f208b867332a7e48401d9963588,4,LargeClass
AdvBox,d9c0782e6510e0a041e111778aaac5f91436bc8a,4,LargeClass
AdvBox,db2c92ddeb00a4329ae902391d101da895f1f0ad,4,LargeClass
AdvBox,dc0ea031b31e940837c6ac7b3b238d0a6da9bdca,1,LargeClass
AdvBox,dc446fb62512b3fb0286ac25d9c3244ba543b88c,1,LargeClass
AdvBox,dc7545743c6550a7985ff97be0ff0a90f9024101,4,LargeClass
AdvBox,dee09ff279736692bb98c13d6be157abbf70055f,1,LargeClass
AdvBox,dee94eac4ca87b1eb3a26463b54d6ba39d22eb45,2,LargeClass
AdvBox,deeabfab9edf718876b9c6f372efa313d0daf8e1,2,LargeClass
AdvBox,df65a556b234549d2acc5afede3535157d47f9b2,1,LargeClass
AdvBox,dfe38919a6987c4a6fe1460a136f6f3fec577456,4,LargeClass
AdvBox,e22dd5591ebdf9e9ae85b5cb22eaa6df6ee366f9,2,LargeClass
AdvBox,e2d1cdc17ae42bae4986f0995ceab22a95f137c4,4,LargeClass
AdvBox,e2e0a2b0b8726418b1e302279656ed90d67f2e87,4,LargeClass
AdvBox,e2f10316b5e3098b2c3625d0171afcd0d74a4509,1,LargeClass
AdvBox,e2f324f16252d101acb82ad5f9a0bc9a0283d93e,4,LargeClass
AdvBox,e30cae40bce507d17d5c43aa2bab541d4c4a6fd7,10,LargeClass
AdvBox,e374f806ba9b175126fe512a0c5809bb87a58d63,1,LargeClass
AdvBox,e3cc17bc38e85e1c4b686c4f14ebaf7b5a314103,4,LargeClass
AdvBox,e423073f323a45c2b14c4d84bc6c8a4e75e2cb23,4,LargeClass
AdvBox,e49e31a9f5886ecfbfb91e7d0bf47b417bbda66e,1,LargeClass
AdvBox,e4f21eafedca5abc08ba80d150be210d02a7f6b8,4,LargeClass
AdvBox,e57872164b3f7e6783a9683fb3bebccb05a57480,1,LargeClass
AdvBox,e64a2de24cbaddf77745d4d62cc89b21aed00442,1,LargeClass
AdvBox,e681ca6d5c94f12427d02551fbcc4a14076c5e49,1,LargeClass
AdvBox,e75b0b4d14aecae8fb8860899da403bbe01cbefa,2,LargeClass
AdvBox,e78d4225f4ae75498f6c4e4df17b0644b7e9af24,1,LargeClass
AdvBox,e7e859d117a6e7dcaa677f374faa0014c8181727,2,LargeClass
AdvBox,e826b0f17c172eddfa3804c2ef3f9673ab7a9626,3,LargeClass
AdvBox,e986215f6371aa75acdf8825cd2f655fb8f317e6,1,LargeClass
