subject,tag,Number of Smells,Smell
AdvBox,dee94eac4ca87b1eb3a26463b54d6ba39d22eb45,2,LongBaseClassList
AdvBox,deeabfab9edf718876b9c6f372efa313d0daf8e1,2,LongBaseClassList
AdvBox,df65a556b234549d2acc5afede3535157d47f9b2,1,LongBaseClassList
AdvBox,dfe38919a6987c4a6fe1460a136f6f3fec577456,4,LongBaseClassList
AdvBox,e22dd5591ebdf9e9ae85b5cb22eaa6df6ee366f9,2,LongBaseClassList
AdvBox,e2d1cdc17ae42bae4986f0995ceab22a95f137c4,4,LongBaseClassList
AdvBox,e2e0a2b0b8726418b1e302279656ed90d67f2e87,4,LongBaseClassList
AdvBox,e2f10316b5e3098b2c3625d0171afcd0d74a4509,1,LongBaseClassList
AdvBox,e2f324f16252d101acb82ad5f9a0bc9a0283d93e,4,LongBaseClassList
AdvBox,e30cae40bce507d17d5c43aa2bab541d4c4a6fd7,10,LongBaseClassList
AdvBox,e374f806ba9b175126fe512a0c5809bb87a58d63,1,LongBaseClassList
AdvBox,e3cc17bc38e85e1c4b686c4f14ebaf7b5a314103,4,LongBaseClassList
AdvBox,e423073f323a45c2b14c4d84bc6c8a4e75e2cb23,4,LongBaseClassList
AdvBox,e49e31a9f5886ecfbfb91e7d0bf47b417bbda66e,1,LongBaseClassList
AdvBox,e4f21eafedca5abc08ba80d150be210d02a7f6b8,4,LongBaseClassList
AdvBox,e57872164b3f7e6783a9683fb3bebccb05a57480,1,LongBaseClassList
AdvBox,e64a2de24cbaddf77745d4d62cc89b21aed00442,1,LongBaseClassList
AdvBox,e681ca6d5c94f12427d02551fbcc4a14076c5e49,1,LongBaseClassList
AdvBox,e75b0b4d14aecae8fb8860899da403bbe01cbefa,2,LongBaseClassList
AdvBox,e78d4225f4ae75498f6c4e4df17b0644b7e9af24,1,LongBaseClassList
AdvBox,e7e859d117a6e7dcaa677f374faa0014c8181727,2,LongBaseClassList
AdvBox,e826b0f17c172eddfa3804c2ef3f9673ab7a9626,3,LongBaseClassList
AdvBox,e986215f6371aa75acdf8825cd2f655fb8f317e6,1,LongBaseClassList
AdvBox,e9c4de552e65acaf94fdda22924b3ea9a047759e,2,LongBaseClassList
AdvBox,ea4fe50d10a7df6577e755da04717b67007c0f5f,1,LongBaseClassList
AdvBox,ea790ad6870d0074dae99f60a636e8ab3a24ee28,3,LongBaseClassList
AdvBox,ea8782f4e634abeaaa10b71dead618c5b3b03aaa,2,LongBaseClassList
AdvBox,eb5ecf0a099e0e4d3b8a65a509dc6bffca031a7b,1,LongBaseClassList
AdvBox,ec25c7ce8fa733f12f26cb5ae1d1d6a8d0111084,1,LongBaseClassList
AdvBox,ed5d8d8869946e005fe98aefad5f5ea631998d4a,1,LongBaseClassList
AdvBox,ee99060ce457b8bc4fe448f68721e741668d1bb0,2,LongBaseClassList
AdvBox,eec977d2b4c1683193de817612186c4f201d5adb,4,LongBaseClassList
AdvBox,ef59511b59a03755c33e712043f9c2211829191b,3,LongBaseClassList
AdvBox,f162b2729a6f0e6091fc77b74ff253a824d0dd80,1,LongBaseClassList
AdvBox,f237646a5fc1188926ddce4bafb113500e505a25,1,LongBaseClassList
AdvBox,f281956a79c9fac06e8b888719a1c06a79311f33,2,LongBaseClassList
AdvBox,f2a34e89d46208408e0344e20fd59754797b4a81,1,LongBaseClassList
AdvBox,f32a44fa3775d4853969a4b7229a181b7f8233ef,4,LongBaseClassList
AdvBox,f38767049ac95253e584273b1abc11de410a0f19,4,LongBaseClassList
AdvBox,f41955d6c50435f1255cd8e1851c7b5db7854799,4,LongBaseClassList
AdvBox,f4f5d862ca511ab4d01868989e5216ec8d38bf2e,4,LongBaseClassList
AdvBox,f5c393b3769fc47c836ad00d57d87bd6937a5ef6,4,LongBaseClassList
AdvBox,f659661c9f96f7fa735bf6ebbb772b7c8ebe593a,1,LongBaseClassList
AdvBox,f6abacc2efe01f79fc17e70e276708da5a452b7b,2,LongBaseClassList
AdvBox,f701d880f8a4d40af6315d7f12fa2609cb7af7af,3,LongBaseClassList
AdvBox,f807aba4250f9caaa44b6227ce697413beda12ba,1,LongBaseClassList
AdvBox,f8fd1ed839b917feedc122c432ac4838dbe657db,1,LongBaseClassList
AdvBox,f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,4,LongBaseClassList
AdvBox,f97b8e061726a8c906149b4f4689adc4c2b5cf78,2,LongBaseClassList
AdvBox,f9db8b9a177dafe14aa4d8723189f70ec2c36c90,3,LongBaseClassList
AdvBox,fb802ac800d37e6d9aa4e92f8adef60ead66e6c7,3,LongBaseClassList
AdvBox,fbea05171358751ac6e3192d811a0678cda09f93,10,LongBaseClassList
AdvBox,fbf1027ab946fcb6345050024b2bf88c03ca6301,4,LongBaseClassList
AdvBox,fc1e243b0ea2fe7a36ea99f87826b260d0073155,2,LongBaseClassList
AdvBox,fe74adc632eb8ff0f223b2a07a8afe23fdd0da5f,2,LongBaseClassList
AdvBox,fe7e5dc2bb7159c7296c7a3c410a7090d0260417,3,LongBaseClassList
AdvBox,fe97d34e1d7d4ede7fa0afa5b7eb897e38e970b8,1,LongBaseClassList
AdvBox,fecf2352e630aa8435db610489b4abf5d57f02c7,2,LongBaseClassList
AdvBox,ff5d58db26b62eba844b8ad16855b778fb806801,1,LongBaseClassList
AdvBox,ff784e90f107a43afdbec826c7e5365b9db90750,1,LongBaseClassList
cnn-svm,11821e1c7a4b412d12cdd5a5e18170ecc0c65f85,1,LongBaseClassList
cnn-svm,133f91408c23ae6fef1a6670c4a56ea085f2cff4,2,LongBaseClassList
cnn-svm,213011d71219d9dde435b99a35843749a526c5d5,2,LongBaseClassList
cnn-svm,235ca3f108b5563f67306b3e869cc77f0756fac9,2,LongBaseClassList
cnn-svm,26d620ec64f8fd2c644c9487c9123c6fbce5e01f,2,LongBaseClassList
cnn-svm,424353918ec0d97fb8b3aefac820e907466cfd2e,2,LongBaseClassList
cnn-svm,440ba6547e214de3282b8ebc1ec64bbfb68339c6,1,LongBaseClassList
cnn-svm,44de14bbb999827dfd2285c817773e95b46de4ce,2,LongBaseClassList
cnn-svm,578d8a02d25140327c4915eb7c66674ff748ba43,1,LongBaseClassList
cnn-svm,638c7eeb43cf20bc383323c196a975975a30ef1d,1,LongBaseClassList
cnn-svm,6418a304f7ae785608b40ac9eb561cdd3a9e0a14,1,LongBaseClassList
cnn-svm,68e4e2ba034f0f215e40c9a8bc6fe82da987b040,2,LongBaseClassList
cnn-svm,8cd86adf0f89d230bdf4f5cd067bb7dae5f85d19,1,LongBaseClassList
cnn-svm,954d7b3a0f5b496b6399a2642f5242489df649ba,2,LongBaseClassList
cnn-svm,9e088d8c1d6236981eccb4c67977558efe789db9,1,LongBaseClassList
cnn-svm,a601b3ec1102dde6fd431230e320042b7b8d715b,2,LongBaseClassList
cnn-svm,a97b08ebde376a59621ee69b49ced979134eb278,1,LongBaseClassList
cnn-svm,c205c8af0af2585bcedb14a93d444efd16707e44,1,LongBaseClassList
cnn-svm,c6b4f1ff532dca3c98636de7cdf3fc7c77181d84,1,LongBaseClassList
cnn-svm,c93dd90a2048e5fbf7b08eca63b72df4dc14bea9,2,LongBaseClassList
cnn-svm,ce3d0d08b788f797001335c33bfe93dd3a7e8884,2,LongBaseClassList
cnn-svm,ce3d970ee6e4affff697a39e7027b478566b2b27,1,LongBaseClassList
cnn-svm,d50b2b14671dbaf59f024142c910b72a951a3111,1,LongBaseClassList
cnn-svm,db69b2742911cee5d96bc97ba00047af9726651f,2,LongBaseClassList
cnn-svm,dc3257f781c10fed0cbdbde254945c6786b052f8,1,LongBaseClassList
cnn-svm,e2f3004715d4a199ccca5396cefc418f459fd143,1,LongBaseClassList
cnn-svm,e6776bff11b034dfa482b05f5998eabe6c51a58c,1,LongBaseClassList
cnn-svm,e78d92550f18d0e52daff2289c5705c3b97a3a1c,2,LongBaseClassList
cnn-svm,e9a1687d89a44e130813e0766fe7db67b6643906,1,LongBaseClassList
cnn-svm,ef8943a243c8bddc48c7f9f96b63b4fdda8b40eb,2,LongBaseClassList
